exp_id,seed,k_eval,gen,id,t_spin,h_score,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14
noHITL,2,0,39,37,4.09196,,0.920482,0,0.0698579,0.15,0.220732,0.247389,0.282998,0.272073,0.263415,0.272091,0.276498,0.288107,0.296704,0.29751,0.295619,0.243191,0.193611,0.151605
noHITL,2,0,39,38,0.567448,,0.127342,0,0.0698579,0.15,0.210994,0.274508,0.268708,0.270228,0.26108,0.265419,0.276661,0.294549,0.294063,0.298452,0.28163,0.249609,0.198975,0.15
noHITL,2,0,39,39,4.06563,,0.914557,0,0.0698579,0.15,0.228736,0.270452,0.26882,0.267765,0.260467,0.260428,0.281193,0.294409,0.294952,0.294831,0.280519,0.244764,0.202562,0.152772
noHITL,2,0,39,40,3.93605,,0.885396,0,0.0698579,0.15,0.215543,0.26081,0.27505,0.270947,0.264749,0.268218,0.271955,0.281872,0.293269,0.29987,0.279613,0.248998,0.187021,0.152894
noHITL,2,0,39,41,3.61862,,0.813964,0,0.0698579,0.156392,0.233324,0.272014,0.276169,0.268267,0.25438,0.261805,0.277798,0.288033,0.3,0.298368,0.282235,0.244532,0.202961,0.154106
noHITL,2,0,39,42,4.24926,,0.955881,0,0.0698579,0.15,0.219235,0.274396,0.271648,0.26918,0.261713,0.265671,0.26878,0.288115,0.3,0.296565,0.296077,0.242625,0.19615,0.15
noHITL,2,0,39,43,0.822411,,0.184717,0,0.0698579,0.152974,0.227712,0.271472,0.267071,0.269325,0.264182,0.258562,0.270301,0.291512,0.3,0.3,0.293694,0.24564,0.184912,0.153532
noHITL,2,0,39,44,1.45423,,0.3269,0,0.0698579,0.1503,0.229382,0.267049,0.270331,0.27204,0.26197,0.26801,0.282005,0.281396,0.3,0.29638,0.2952,0.247112,0.195505,0.152595
noHITL,2,0,39,45,4.07272,,0.916151,0,0.0698579,0.153809,0.220605,0.276696,0.279283,0.267582,0.267233,0.278275,0.279572,0.287508,0.292203,0.296866,0.283463,0.235668,0.195853,0.15
noHITL,2,0,39,46,3.9644,,0.891777,0,0.0698579,0.151616,0.227939,0.262949,0.268894,0.27264,0.25937,0.262046,0.283,0.29129,0.298738,0.294721,0.285806,0.242268,0.208165,0.15078
noHITL,2,0,39,47,3.92999,,0.884032,0,0.0698579,0.15,0.222163,0.267761,0.274517,0.265535,0.261371,0.258403,0.285385,0.291198,0.295199,0.3,0.284391,0.242753,0.201371,0.154506
noHITL,2,0,39,48,1.33971,,0.301129,0,0.0698579,0.154077,0.234262,0.264214,0.27475,0.267402,0.268344,0.26207,0.277986,0.279781,0.296664,0.299193,0.278701,0.241234,0.19571,0.15277
noHITL,2,0,39,49,1.39494,,0.313557,0,0.0698579,0.15,0.230735,0.26278,0.270887,0.268041,0.268434,0.264873,0.263849,0.293783,0.297558,0.299566,0.27841,0.248949,0.189774,0.153392
noHITL,2,0,39,50,4.11843,,0.926438,0,0.0698579,0.15,0.220842,0.248681,0.281758,0.271224,0.264068,0.267219,0.280907,0.284853,0.292151,0.295129,0.288581,0.240236,0.199955,0.15
noHITL,2,0,39,51,3.89498,,0.876154,0,0.0698579,0.153502,0.225729,0.266655,0.275373,0.2613,0.261306,0.266571,0.271474,0.285076,0.299171,0.297957,0.273959,0.250332,0.195838,0.15
noHITL,2,0,39,52,4.28508,,0.963942,0,0.0698579,0.15,0.228856,0.274967,0.268885,0.264637,0.263515,0.264805,0.284231,0.292105,0.296413,0.297354,0.288128,0.241165,0.190228,0.15
noHITL,2,0,39,53,4.18553,,0.941539,0,0.0698579,0.15,0.228653,0.278538,0.276213,0.273062,0.262784,0.259547,0.274421,0.279575,0.296399,0.295007,0.291008,0.245663,0.196476,0.15
noHITL,2,0,39,54,2.64365,,0.594562,0,0.0698579,0.15,0.225183,0.274143,0.281029,0.268009,0.263941,0.269321,0.285114,0.293814,0.3,0.3,0.286425,0.247757,0.205163,0.151547
noHITL,2,0,39,55,4.16871,,0.937754,0,0.0698579,0.15,0.236095,0.27637,0.273503,0.267663,0.265546,0.262602,0.271438,0.289734,0.296376,0.295796,0.292167,0.242023,0.198836,0.15161
noHITL,2,0,39,56,1.38936,,0.3123,0,0.0698579,0.150271,0.223896,0.275674,0.270985,0.265217,0.262319,0.267194,0.273879,0.291529,0.3,0.296722,0.297804,0.240483,0.184099,0.156136
noHITL,2,0,39,57,4.11055,,0.924665,0,0.0698579,0.15,0.21508,0.279623,0.280408,0.264535,0.26378,0.260498,0.26855,0.286449,0.29905,0.298386,0.284614,0.238083,0.200858,0.15
noHITL,2,0,39,58,4.16277,,0.936418,0,0.0698579,0.15,0.219894,0.264667,0.271671,0.263953,0.255014,0.258396,0.273417,0.284936,0.292985,0.3,0.285608,0.243627,0.197046,0.15
noHITL,2,0,39,59,4.05976,,0.913236,0,0.0698579,0.150527,0.218627,0.256935,0.271778,0.271514,0.264102,0.25609,0.271556,0.289672,0.297537,0.297397,0.285255,0.244166,0.194834,0.151335
noHITL,2,0,39,60,4.20943,,0.946917,0,0.0698579,0.15,0.23287,0.27237,0.273207,0.264734,0.25867,0.264506,0.288705,0.292281,0.299224,0.297537,0.295716,0.246684,0.189693,0.15
noHITL,2,0,39,61,3.9642,,0.891733,0,0.0698579,0.153648,0.226771,0.255746,0.272661,0.263657,0.262617,0.266136,0.272695,0.28829,0.3,0.292844,0.280938,0.244238,0.196877,0.15
noHITL,2,0,39,62,4.15167,,0.933919,0,0.0698579,0.151652,0.222978,0.273157,0.270175,0.26625,0.256506,0.27095,0.282187,0.287755,0.298418,0.298921,0.287979,0.241151,0.200089,0.15
noHITL,2,0,39,63,4.16659,,0.937276,0,0.0698579,0.150656,0.22857,0.266728,0.277084,0.278368,0.256054,0.272175,0.282352,0.290629,0.296978,0.298677,0.284557,0.250186,0.197731,0.150588
noHITL,2,0,39,64,3.99226,,0.898047,0,0.0698579,0.151188,0.213546,0.256416,0.276843,0.268882,0.25868,0.263215,0.276826,0.28837,0.3,0.294284,0.282983,0.244691,0.201824,0.153129
noHITL,2,0,39,65,2.46046,,0.553336,0,0.0698579,0.152747,0.238616,0.259881,0.272031,0.264631,0.260034,0.266937,0.279243,0.287691,0.3,0.3,0.282342,0.255513,0.198167,0.15
noHITL,2,0,39,66,4.09824,,0.921895,0,0.0698579,0.15,0.230545,0.269557,0.270853,0.262211,0.255168,0.268524,0.274829,0.280754,0.3,0.297221,0.282529,0.244799,0.197668,0.15
noHITL,2,0,39,67,1.40211,,0.31517,0,0.0698579,0.153534,0.232556,0.265734,0.272987,0.268682,0.257585,0.261269,0.273754,0.284682,0.298314,0.29375,0.296429,0.252178,0.199523,0.152453
noHITL,2,0,39,68,3.99725,,0.89917,0,0.0698579,0.15,0.225045,0.274562,0.272293,0.263653,0.259486,0.257122,0.273654,0.288871,0.298927,0.3,0.280083,0.241553,0.200448,0.153657
noHITL,2,0,39,69,3.99454,,0.89856,0,0.0698579,0.151546,0.227764,0.264555,0.26705,0.267778,0.260977,0.270455,0.276339,0.290806,0.29771,0.295804,0.283238,0.248084,0.202758,0.153452
noHITL,2,0,39,70,4.19169,,0.942925,0,0.0698579,0.150288,0.226667,0.272812,0.275554,0.270263,0.259836,0.260631,0.274605,0.294022,0.296977,0.292986,0.290034,0.251843,0.194944,0.15
noHITL,2,0,39,71,4.18245,,0.940846,0,0.0698579,0.15,0.23424,0.268979,0.277223,0.271572,0.256743,0.258425,0.272839,0.286817,0.292823,0.29666,0.289973,0.246671,0.197099,0.15
noHITL,2,0,39,72,4.23886,,0.953539,0,0.0698579,0.15,0.207059,0.250435,0.277459,0.267433,0.260471,0.264555,0.273823,0.285337,0.293103,0.3,0.288418,0.241615,0.197144,0.15
noHITL,2,0,39,73,4.03209,,0.907009,0,0.0698579,0.152203,0.219345,0.274419,0.280157,0.262325,0.261444,0.269611,0.281121,0.289418,0.299514,0.294336,0.279997,0.234071,0.194284,0.150879
noHITL,2,0,39,74,1.50176,,0.337595,0,0.0698579,0.15,0.217681,0.27084,0.271335,0.270673,0.26552,0.265808,0.271865,0.299163,0.294963,0.3,0.274193,0.245417,0.20021,0.151618
noHITL,2,0,39,75,1.50801,,0.339001,0,0.0698579,0.151498,0.222761,0.271026,0.277633,0.273321,0.260912,0.262334,0.286615,0.290807,0.293325,0.291553,0.292761,0.248457,0.192983,0.15
noHITL,2,0,39,76,1.53197,,0.344393,0,0.0698579,0.15,0.223739,0.274938,0.267495,0.26593,0.272368,0.26623,0.278667,0.283155,0.3,0.296124,0.28688,0.246404,0.200407,0.15
noHITL,2,0,39,77,3.835,,0.862656,0,0.0698579,0.156158,0.212544,0.25466,0.280923,0.275983,0.269314,0.258622,0.286811,0.290535,0.29988,0.3,0.289571,0.244804,0.199275,0.151295
noHITL,2,0,39,78,2.59107,,0.582729,0,0.0698579,0.15,0.22501,0.279747,0.27066,0.265403,0.261375,0.261056,0.26955,0.292186,0.3,0.3,0.3,0.245344,0.197468,0.15
noHITL,2,0,39,79,3.95675,,0.890054,0,0.0698579,0.15,0.22972,0.265302,0.268337,0.278729,0.257068,0.270519,0.275132,0.286062,0.299514,0.294416,0.27927,0.247806,0.194826,0.15
noHITL,2,0,39,80,4.18852,,0.942211,0,0.0698579,0.150243,0.221146,0.271,0.273287,0.274443,0.264509,0.262061,0.274639,0.287245,0.291529,0.295425,0.281969,0.246833,0.20197,0.151667
noHITL,2,0,39,81,4.11328,,0.925281,0,0.0698579,0.151746,0.233291,0.274779,0.27237,0.260553,0.259965,0.266654,0.280025,0.292078,0.299297,0.299436,0.277421,0.249648,0.200124,0.151385
noHITL,2,0,39,82,4.22983,,0.951508,0,0.0698579,0.150551,0.220373,0.275177,0.269997,0.263038,0.261745,0.261921,0.276085,0.289217,0.295104,0.294598,0.281669,0.242493,0.203526,0.15
noHITL,2,0,39,83,1.56413,,0.351631,0,0.0698579,0.150701,0.23036,0.267001,0.273025,0.268547,0.275532,0.271561,0.275924,0.292333,0.29459,0.299965,0.283207,0.247084,0.205179,0.150077
noHITL,2,0,39,84,3.91232,,0.880057,0,0.0698579,0.15,0.221784,0.269794,0.269968,0.262467,0.249194,0.260214,0.278334,0.285309,0.297748,0.3,0.289843,0.246694,0.201607,0.15341
noHITL,2,0,39,85,1.39279,,0.313072,0,0.0698579,0.152368,0.236034,0.271862,0.276593,0.270889,0.259651,0.259352,0.278764,0.278511,0.298456,0.299287,0.289867,0.251448,0.208111,0.152568
noHITL,2,0,39,86,4.03979,,0.908741,0,0.0698579,0.152115,0.236845,0.268672,0.269247,0.26708,0.259304,0.262544,0.282092,0.294082,0.29683,0.3,0.278079,0.245103,0.192025,0.150164
noHITL,2,0,39,87,3.85307,,0.866724,0,0.0698579,0.15,0.227606,0.264639,0.275835,0.268084,0.266259,0.261315,0.267953,0.284169,0.287607,0.298325,0.299608,0.246325,0.188858,0.152897
noHITL,2,0,39,88,2.55213,,0.573965,0,0.0698579,0.150524,0.214498,0.258058,0.266998,0.27436,0.265255,0.264692,0.270091,0.288572,0.3,0.3,0.3,0.248017,0.190991,0.15007
noHITL,2,0,39,89,4.04629,,0.910204,0,0.0698579,0.150432,0.223869,0.269591,0.276708,0.264603,0.259691,0.265332,0.27719,0.287221,0.290444,0.299002,0.282398,0.239993,0.189211,0.150548
noHITL,2,0,39,90,0.56008,,0.125683,0,0.0698579,0.15,0.218394,0.27632,0.274637,0.275481,0.256572,0.270609,0.288942,0.288118,0.299056,0.3,0.297242,0.239777,0.188893,0.15
noHITL,2,0,39,91,3.98165,,0.895659,0,0.0698579,0.150393,0.232833,0.268051,0.269925,0.272422,0.261831,0.25789,0.279864,0.284616,0.297795,0.294697,0.280643,0.246659,0.203577,0.151119
noHITL,2,0,39,92,4.09509,,0.921187,0,0.0698579,0.15,0.231607,0.264329,0.275072,0.263356,0.261861,0.261595,0.268899,0.289364,0.294801,0.3,0.295975,0.242472,0.189022,0.15
noHITL,2,0,39,93,4.07721,,0.917162,0,0.0698579,0.152536,0.234447,0.271911,0.268937,0.265287,0.263259,0.264014,0.280742,0.287085,0.298304,0.298568,0.287133,0.248228,0.200888,0.15163
noHITL,2,0,39,94,2.55248,,0.574044,0,0.0698579,0.15,0.217392,0.266462,0.281065,0.266915,0.261256,0.272239,0.273197,0.294178,0.3,0.3,0.297074,0.24481,0.200421,0.15
noHITL,2,0,39,95,4.02954,,0.906435,0,0.0698579,0.152201,0.228938,0.266152,0.284297,0.275317,0.262607,0.256644,0.277927,0.289876,0.29245,0.3,0.287285,0.243011,0.200314,0.150083
noHITL,2,0,39,96,3.87008,,0.870552,0,0.0698579,0.153888,0.222707,0.272761,0.271627,0.265713,0.259941,0.267391,0.277681,0.286292,0.299777,0.299941,0.276368,0.24322,0.200776,0.153786
noHITL,2,0,39,97,3.89747,,0.876715,0,0.0698579,0.152049,0.233719,0.26548,0.272381,0.270172,0.256582,0.26596,0.279128,0.291008,0.3,0.296823,0.275444,0.244866,0.19932,0.153683
noHITL,2,0,39,98,4.08196,,0.918232,0,0.0698579,0.15,0.219379,0.273533,0.269616,0.264976,0.25814,0.261982,0.289292,0.295686,0.3,0.295233,0.290957,0.241845,0.207122,0.151497
noHITL,2,0,39,99,4.20439,,0.945784,0,0.0698579,0.150869,0.226367,0.262898,0.274548,0.263789,0.259585,0.267394,0.278743,0.288666,0.3,0.296131,0.280613,0.245641,0.203063,0.15
noHITL,2,0,40,0,4.44532,,1,0,0.0695616,0.15,0.223152,0.266481,0.275881,0.272979,0.26367,0.271371,0.280408,0.291238,0.298381,0.3,0.28078,0.243061,0.196048,0.15
noHITL,2,0,40,1,4.33388,,0.9749,0,0.0695616,0.151224,0.224789,0.26317,0.268773,0.269508,0.266112,0.266976,0.272865,0.288829,0.29879,0.3,0.291586,0.249152,0.205509,0.15
noHITL,2,0,40,2,4.3096,,0.96943,0,0.0695616,0.15,0.221417,0.273085,0.27725,0.275961,0.259179,0.271337,0.284527,0.289952,0.3,0.297371,0.293374,0.245711,0.196458,0.151268
noHITL,2,0,40,3,4.29307,,0.965707,0,0.0695616,0.15,0.225994,0.266096,0.270415,0.267828,0.265907,0.263589,0.269428,0.290565,0.299641,0.3,0.295892,0.245426,0.192087,0.15
noHITL,2,0,40,4,4.28508,,0.963908,0,0.0695616,0.15,0.228856,0.274967,0.268885,0.264637,0.263515,0.264805,0.284231,0.292105,0.296413,0.297354,0.288128,0.241165,0.190228,0.15
noHITL,2,0,40,5,0.0164738,,0.00243045,0,0.0695616,0.257238,0.218667,0.244302,0.268311,0.246203,0.26419,0.15123,0.194512,0.19927,0.281843,0.183879,0.205343,0.289863,0.276307,0.161824
noHITL,2,0,40,6,0.00721468,,0.00034488,0,0.0695616,0.174697,0.156648,0.233159,0.281334,0.284424,0.207121,0.176038,0.292735,0.16928,0.225523,0.166465,0.170882,0.15481,0.233576,0.258555
noHITL,2,0,40,7,0.00568354,,0,0,0.0695616,0.230711,0.226381,0.186716,0.289933,0.23953,0.296926,0.223309,0.214594,0.210939,0.220481,0.256732,0.20093,0.210827,0.203613,0.280714
noHITL,2,0,40,8,0.00848545,,0.000631113,0,0.0695616,0.201908,0.20328,0.230576,0.214623,0.153194,0.250458,0.29558,0.18783,0.290546,0.168696,0.280976,0.276151,0.15338,0.226093,0.275626
noHITL,2,0,40,9,0.0395059,,0.00761828,0,0.0695616,0.165447,0.189819,0.256495,0.265844,0.280849,0.20038,0.234262,0.229373,0.268552,0.230897,0.262806,0.159195,0.173229,0.187956,0.176853
noHITL,2,0,40,10,0.0120093,,0.00142483,0,0.0695616,0.266055,0.261509,0.244774,0.243848,0.264085,0.151038,0.243168,0.197632,0.180971,0.222462,0.256042,0.153463,0.209107,0.203335,0.16017
noHITL,2,0,40,11,0.00837335,,0.000605863,0,0.0695616,0.289828,0.269092,0.218741,0.18183,0.218847,0.206685,0.243616,0.17746,0.167447,0.273105,0.183989,0.194772,0.271916,0.249148,0.193676
noHITL,2,0,40,12,0.0975641,,0.0206955,0,0.0695616,0.170126,0.196636,0.260172,0.205176,0.181261,0.154744,0.153798,0.162038,0.286161,0.265243,0.250033,0.19687,0.260858,0.181854,0.199077
noHITL,2,0,40,13,0.0145036,,0.00198666,0,0.0695616,0.226384,0.167188,0.197111,0.188531,0.287425,0.250906,0.202897,0.151706,0.235269,0.25826,0.277868,0.282788,0.295385,0.200802,0.298267
noHITL,2,0,40,14,0.0247747,,0.00430017,0,0.0695616,0.167556,0.152518,0.278615,0.223516,0.289095,0.297769,0.192751,0.172188,0.192781,0.239615,0.162804,0.214445,0.251352,0.183457,0.188715
noHITL,2,0,40,15,4.01707,,0.903539,0,0.0695616,0.15211,0.225951,0.269348,0.275277,0.273285,0.26435,0.272175,0.283386,0.296278,0.299685,0.29774,0.280062,0.246475,0.198567,0.15521
noHITL,2,0,40,16,1.49888,,0.336334,0,0.0695616,0.15,0.208146,0.276346,0.273193,0.276543,0.261516,0.268084,0.278583,0.281384,0.296511,0.299312,0.28504,0.244145,0.198047,0.150871
noHITL,2,0,40,17,4.18777,,0.941989,0,0.0695616,0.15,0.230936,0.272953,0.270571,0.266829,0.259225,0.26168,0.277737,0.286349,0.3,0.297906,0.290275,0.245219,0.207431,0.15
noHITL,2,0,40,18,3.8375,,0.863093,0,0.0695616,0.15477,0.221144,0.273062,0.281796,0.264176,0.2622,0.265158,0.269976,0.287688,0.293267,0.3,0.291765,0.237317,0.194009,0.15
noHITL,2,0,40,19,1.38075,,0.309725,0,0.0695616,0.15589,0.223266,0.270814,0.271042,0.262196,0.260917,0.269053,0.283539,0.29646,0.3,0.292102,0.294923,0.240719,0.19966,0.151952
noHITL,2,0,40,20,4.20062,,0.944883,0,0.0695616,0.15,0.224181,0.265479,0.268979,0.276422,0.264206,0.262521,0.290537,0.294149,0.295413,0.3,0.293794,0.246108,0.198365,0.151038
noHITL,2,0,40,21,2.32796,,0.523079,0,0.0695616,0.154384,0.229311,0.269234,0.270136,0.26231,0.258804,0.263809,0.272082,0.289164,0.3,0.3,0.283998,0.242173,0.187976,0.150488
noHITL,2,0,40,22,0.891768,,0.199585,0,0.0695616,0.151445,0.216215,0.277615,0.268825,0.26898,0.253647,0.264221,0.27045,0.290161,0.3,0.3,0.28576,0.245671,0.198615,0.15008
noHITL,2,0,40,23,4.16038,,0.935819,0,0.0695616,0.15,0.223053,0.265463,0.271657,0.270616,0.259342,0.262762,0.267799,0.286448,0.3,0.299201,0.298978,0.243217,0.191449,0.15
noHITL,2,0,40,24,4.26579,,0.959563,0,0.0695616,0.15,0.212137,0.247758,0.268962,0.268496,0.260371,0.26619,0.275774,0.289181,0.295079,0.3,0.29623,0.24314,0.196969,0.15
noHITL,2,0,40,25,4.40866,,0.991743,0,0.0695616,0.15,0.225253,0.263307,0.278969,0.270903,0.2656,0.268031,0.282443,0.295712,0.295913,0.297267,0.286472,0.242362,0.194377,0.15
noHITL,2,0,40,26,1.50587,,0.337908,0,0.0695616,0.151286,0.224945,0.263787,0.261505,0.266449,0.25688,0.267662,0.279675,0.290486,0.297246,0.296625,0.278114,0.244916,0.199019,0.15
noHITL,2,0,40,27,4.13237,,0.929511,0,0.0695616,0.150164,0.229973,0.266052,0.279404,0.267258,0.261049,0.270393,0.286429,0.293781,0.299357,0.3,0.281897,0.245013,0.191857,0.152208
noHITL,2,0,40,28,4.24964,,0.955925,0,0.0695616,0.15,0.227202,0.257373,0.264201,0.268088,0.265154,0.263833,0.280428,0.288583,0.2997,0.295274,0.283023,0.240343,0.198356,0.15
noHITL,2,0,40,29,1.44145,,0.323398,0,0.0695616,0.154286,0.225903,0.26952,0.269258,0.266197,0.263237,0.258444,0.285521,0.295794,0.295869,0.292651,0.295811,0.242043,0.194381,0.15
noHITL,2,0,40,30,4.03452,,0.907471,0,0.0695616,0.15,0.219083,0.27483,0.272722,0.267166,0.254676,0.265043,0.277658,0.288559,0.297054,0.296414,0.280624,0.243027,0.195186,0.153102
noHITL,2,0,40,31,1.44026,,0.32313,0,0.0695616,0.151456,0.223835,0.27396,0.272826,0.257072,0.262508,0.258961,0.273302,0.286788,0.29997,0.297698,0.280286,0.247832,0.201704,0.15144
noHITL,2,0,40,32,4.35795,,0.980321,0,0.0695616,0.15,0.222697,0.27481,0.273062,0.269185,0.266607,0.269027,0.286225,0.29209,0.296006,0.29368,0.290521,0.242369,0.193231,0.151521
noHITL,2,0,40,33,4.03993,,0.90869,0,0.0695616,0.152052,0.221447,0.271979,0.274094,0.268493,0.254747,0.259,0.27876,0.292576,0.3,0.297303,0.287693,0.247663,0.195266,0.150616
noHITL,2,0,40,34,4.18925,,0.942323,0,0.0695616,0.15,0.210269,0.259824,0.276334,0.269388,0.259767,0.262514,0.27354,0.292043,0.292344,0.3,0.290726,0.248175,0.204622,0.150271
noHITL,2,0,40,35,4.15761,,0.935196,0,0.0695616,0.151366,0.231688,0.270271,0.271206,0.266337,0.258838,0.257449,0.27879,0.292801,0.3,0.298037,0.281991,0.246352,0.199172,0.15
noHITL,2,0,40,36,1.52215,,0.341575,0,0.0695616,0.150794,0.210866,0.251959,0.27016,0.268452,0.270514,0.269761,0.267925,0.29121,0.297442,0.3,0.296449,0.245196,0.209332,0.15
noHITL,2,0,40,37,3.95799,,0.890232,0,0.0695616,0.15,0.219677,0.272179,0.276362,0.273097,0.252326,0.26094,0.279635,0.288657,0.299304,0.296539,0.290564,0.250205,0.195664,0.152788
noHITL,2,0,40,38,4.19417,,0.943432,0,0.0695616,0.150679,0.218435,0.26117,0.265351,0.267112,0.259659,0.261504,0.274105,0.293745,0.296773,0.3,0.290244,0.24725,0.199823,0.150623
noHITL,2,0,40,39,4.42606,,0.995662,0,0.0695616,0.15,0.226222,0.275979,0.270939,0.269339,0.264847,0.266192,0.282844,0.293922,0.3,0.299438,0.295598,0.244791,0.191917,0.15
noHITL,2,0,40,40,4.06123,,0.913487,0,0.0695616,0.15,0.227673,0.271597,0.269709,0.26259,0.262802,0.264738,0.285474,0.289732,0.29297,0.294736,0.281665,0.240265,0.186826,0.151041
noHITL,2,0,40,41,3.82697,,0.860722,0,0.0695616,0.155941,0.229265,0.258697,0.266885,0.267925,0.258523,0.259502,0.27468,0.290893,0.3,0.298373,0.289506,0.245488,0.20627,0.15
noHITL,2,0,40,42,4.25008,,0.956023,0,0.0695616,0.150962,0.235934,0.271801,0.281121,0.26896,0.25904,0.258797,0.278042,0.296897,0.299869,0.3,0.284491,0.248181,0.199678,0.15
noHITL,2,0,40,43,4.34362,,0.977093,0,0.0695616,0.15,0.206518,0.259214,0.280604,0.279875,0.267639,0.26624,0.288689,0.293985,0.3,0.299164,0.294307,0.245451,0.191396,0.150881
noHITL,2,0,40,44,2.53237,,0.569121,0,0.0695616,0.150711,0.227127,0.270362,0.276664,0.270011,0.258968,0.265013,0.283561,0.288732,0.3,0.3,0.275569,0.243709,0.198702,0.150083
noHITL,2,0,40,45,1.54216,,0.346081,0,0.0695616,0.15,0.217835,0.271651,0.275653,0.269262,0.258968,0.262456,0.276319,0.29056,0.3,0.290931,0.295953,0.245184,0.196743,0.15
noHITL,2,0,40,46,3.83162,,0.861769,0,0.0695616,0.150213,0.215062,0.280613,0.277268,0.268566,0.256913,0.267409,0.274818,0.280154,0.295139,0.3,0.294651,0.240338,0.195592,0.155511
noHITL,2,0,40,47,1.43101,,0.321046,0,0.0695616,0.153802,0.218283,0.274987,0.270138,0.260212,0.263397,0.266439,0.275427,0.291611,0.298555,0.290135,0.295435,0.241712,0.194733,0.15
noHITL,2,0,40,48,1.51521,,0.340012,0,0.0695616,0.15,0.220127,0.267364,0.266289,0.275714,0.255156,0.26549,0.280152,0.294107,0.3,0.296185,0.291943,0.244838,0.202824,0.15
noHITL,2,0,40,49,4.04036,,0.908786,0,0.0695616,0.152536,0.222271,0.272397,0.27749,0.275117,0.260642,0.264543,0.272162,0.29201,0.297177,0.294722,0.28401,0.243263,0.199497,0.151075
noHITL,2,0,40,50,1.4429,,0.323724,0,0.0695616,0.154418,0.227289,0.272657,0.268335,0.257742,0.263506,0.26309,0.280651,0.292233,0.299065,0.29903,0.282197,0.239836,0.1981,0.15
noHITL,2,0,40,51,4.29814,,0.966848,0,0.0695616,0.15255,0.217964,0.258461,0.273341,0.27291,0.264655,0.267896,0.277463,0.290874,0.3,0.299296,0.293032,0.252762,0.200185,0.15
noHITL,2,0,40,52,2.4786,,0.55701,0,0.0695616,0.153662,0.226082,0.268519,0.269395,0.266773,0.263689,0.266608,0.27492,0.291452,0.3,0.3,0.285928,0.247357,0.209724,0.15112
noHITL,2,0,40,53,4.10833,,0.924097,0,0.0695616,0.150826,0.225829,0.268728,0.271225,0.263478,0.254632,0.262555,0.278263,0.29471,0.295224,0.299813,0.284773,0.237839,0.196389,0.15
noHITL,2,0,40,54,1.39802,,0.313615,0,0.0695616,0.15,0.230415,0.262031,0.27098,0.269283,0.264229,0.260864,0.291835,0.283959,0.298837,0.296004,0.290476,0.243777,0.191407,0.152442
noHITL,2,0,40,55,4.2667,,0.959767,0,0.0695616,0.151577,0.216829,0.263475,0.272024,0.27613,0.261035,0.277125,0.282266,0.291274,0.299931,0.3,0.292389,0.246608,0.195402,0.15
noHITL,2,0,40,56,4.10821,,0.924068,0,0.0695616,0.15,0.222023,0.249803,0.283165,0.277145,0.255877,0.269427,0.277077,0.287653,0.293667,0.297174,0.292262,0.244914,0.195251,0.15
noHITL,2,0,40,57,4.37389,,0.983911,0,0.0695616,0.15,0.222276,0.271659,0.269344,0.263477,0.256769,0.267882,0.283182,0.291902,0.3,0.296721,0.287908,0.24452,0.200899,0.15
noHITL,2,0,40,58,1.53499,,0.344466,0,0.0695616,0.15,0.217343,0.268948,0.272669,0.266927,0.25957,0.269345,0.26863,0.282565,0.29485,0.3,0.291214,0.246124,0.20485,0.15
noHITL,2,0,40,59,0.502746,,0.11196,0,0.0695616,0.152459,0.210888,0.264522,0.267904,0.264285,0.26493,0.258509,0.274272,0.29045,0.299621,0.292933,0.298107,0.239444,0.192628,0.153042
noHITL,2,0,40,60,1.35508,,0.303943,0,0.0695616,0.152974,0.219694,0.274123,0.272187,0.269677,0.258883,0.264384,0.271488,0.288861,0.296972,0.290754,0.297989,0.237587,0.195783,0.152693
noHITL,2,0,40,61,3.97725,,0.894572,0,0.0695616,0.152791,0.237783,0.276411,0.272005,0.26504,0.254733,0.262253,0.284837,0.289259,0.3,0.293213,0.285316,0.245563,0.203708,0.15
noHITL,2,0,40,62,4.08631,,0.919136,0,0.0695616,0.153464,0.226893,0.276903,0.278476,0.271409,0.263238,0.264375,0.269642,0.287994,0.296697,0.3,0.285102,0.247412,0.195618,0.15
noHITL,2,0,40,63,4.10202,,0.922673,0,0.0695616,0.152578,0.221267,0.272158,0.281028,0.273801,0.259009,0.275564,0.281542,0.296644,0.297128,0.295319,0.277079,0.242701,0.195899,0.150353
