exp_id,seed,k_eval,gen,id,t_spin,h_score,t_norm,h_norm,diversity,r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19
noHITL,1,0,10,25,0.0207196,,0.812587,0,0.276708,0.258096,0.393272,0.330714,0.374732,0.374493,0.4,0.4,0.35444,0.309937,0.38392,0.142434,0.4,0.4,0.375695,0.110777,0.4,0.382111,0.338455,0.382307,0.128849
noHITL,1,0,10,26,0.0230134,,0.934376,0,0.276708,0.162778,0.338179,0.379659,0.396151,0.4,0.4,0.39846,0.373375,0.315589,0.305006,0.13861,0.375039,0.4,0.283606,0.202882,0.4,0.366213,0.4,0.364717,0.100768
noHITL,1,0,10,27,0.0214365,,0.850649,0,0.276708,0.255778,0.367549,0.4,0.4,0.380841,0.4,0.385838,0.370514,0.324524,0.4,0.1447,0.291999,0.363223,0.4,0.120727,0.357458,0.331211,0.4,0.314004,0.1
noHITL,1,0,10,28,0.0195885,,0.752536,0,0.276708,0.179982,0.387185,0.325557,0.368344,0.366718,0.376541,0.371102,0.392554,0.33469,0.32921,0.1421,0.24135,0.393555,0.318203,0.136875,0.4,0.379892,0.378424,0.380043,0.152822
noHITL,1,0,10,29,0.0212392,,0.840174,0,0.276708,0.193976,0.367198,0.391847,0.4,0.33131,0.4,0.350615,0.359781,0.291298,0.395701,0.120333,0.34414,0.4,0.351503,0.191522,0.376849,0.4,0.398193,0.366963,0.133064
noHITL,1,0,10,30,0.0216635,,0.862701,0,0.276708,0.203726,0.382192,0.382559,0.4,0.4,0.395081,0.380077,0.383276,0.270633,0.4,0.1,0.368306,0.4,0.357746,0.173443,0.4,0.396157,0.365821,0.349049,0.130864
noHITL,1,0,10,31,0.0204022,,0.795737,0,0.276708,0.27989,0.305692,0.4,0.4,0.4,0.4,0.36979,0.38715,0.31841,0.395006,0.137328,0.368151,0.391109,0.335475,0.102536,0.4,0.375945,0.359661,0.354111,0.1
noHITL,1,0,10,32,0.0217826,,0.869025,0,0.276708,0.157524,0.374293,0.4,0.4,0.4,0.4,0.375699,0.36291,0.341357,0.392279,0.117981,0.343819,0.373599,0.397872,0.179376,0.4,0.343861,0.367755,0.370264,0.135787
noHITL,1,0,10,33,0.0240667,,0.990297,0,0.276708,0.288907,0.375871,0.389729,0.4,0.4,0.4,0.4,0.359145,0.347626,0.3736,0.138907,0.273262,0.4,0.347208,0.193824,0.338213,0.4,0.364192,0.37538,0.1
noHITL,1,0,10,34,0.0199541,,0.771946,0,0.276708,0.311171,0.369649,0.372018,0.386425,0.4,0.4,0.355402,0.356518,0.317433,0.390809,0.110416,0.372483,0.390525,0.394398,0.1,0.379426,0.325509,0.4,0.344633,0.10581
noHITL,1,0,10,35,0.0183958,,0.689214,0,0.276708,0.307918,0.369664,0.361834,0.4,0.354503,0.367085,0.369236,0.359629,0.360827,0.322123,0.150826,0.225402,0.373685,0.295413,0.129496,0.4,0.340926,0.369417,0.373827,0.144761
noHITL,1,0,10,36,0.0204474,,0.798135,0,0.276708,0.248975,0.389816,0.39982,0.354014,0.382925,0.373073,0.353192,0.379087,0.302278,0.374541,0.1,0.258802,0.4,0.358097,0.138948,0.385822,0.312314,0.392898,0.4,0.1
noHITL,1,0,10,37,0.0224519,,0.90456,0,0.276708,0.237885,0.32063,0.4,0.4,0.37731,0.389206,0.382783,0.4,0.388721,0.396582,0.198065,0.39276,0.393955,0.212084,0.213676,0.370994,0.4,0.4,0.379402,0.160348
noHITL,1,0,10,38,0.0225235,,0.908363,0,0.276708,0.285429,0.37703,0.4,0.392333,0.375196,0.383429,0.384173,0.330588,0.4,0.4,0.100851,0.312359,0.4,0.348882,0.168008,0.4,0.394821,0.363592,0.370588,0.1
noHITL,1,0,10,39,0.0231082,,0.939408,0,0.276708,0.193177,0.397721,0.4,0.4,0.4,0.363751,0.4,0.364986,0.320607,0.360771,0.17167,0.34327,0.4,0.257263,0.123522,0.398148,0.368991,0.373987,0.4,0.161939
noHITL,1,0,11,0,0.0242495,,0.919796,0,0.264798,0.245073,0.322431,0.392361,0.4,0.376387,0.376909,0.4,0.4,0.356716,0.36542,0.145732,0.261653,0.4,0.331178,0.168001,0.4,0.4,0.4,0.398032,0.1
noHITL,1,0,11,1,0.0242304,,0.918806,0,0.264798,0.196201,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.356344,0.375238,0.16791,0.233501,0.4,0.295058,0.197117,0.4,0.342477,0.385586,0.4,0.1
noHITL,1,0,11,2,0.00912823,,0.133785,0,0.264798,0.260757,0.262545,0.392968,0.257438,0.335795,0.31504,0.265407,0.116174,0.212078,0.184013,0.349434,0.128407,0.104924,0.376974,0.135559,0.108317,0.362357,0.169424,0.289663,0.357178
noHITL,1,0,11,3,0.00655449,,0,0,0.264798,0.19728,0.22601,0.183931,0.253125,0.1249,0.255314,0.315499,0.32963,0.343723,0.152937,0.230379,0.250128,0.19912,0.127349,0.113391,0.124716,0.161859,0.165418,0.345894,0.171345
noHITL,1,0,11,4,0.0131497,,0.342822,0,0.264798,0.18811,0.202732,0.32409,0.369335,0.198537,0.290216,0.353129,0.150412,0.358296,0.337444,0.109875,0.184208,0.272695,0.341629,0.390405,0.284411,0.203134,0.350278,0.275658,0.376905
noHITL,1,0,11,5,0.00951006,,0.153632,0,0.264798,0.147941,0.21975,0.229434,0.207171,0.148978,0.331063,0.352988,0.351995,0.301262,0.206077,0.31486,0.337686,0.104061,0.207328,0.105139,0.284471,0.345655,0.125634,0.310269,0.242014
noHITL,1,0,11,6,0.0217476,,0.789748,0,0.264798,0.265667,0.371677,0.396314,0.4,0.4,0.4,0.363703,0.4,0.4,0.346541,0.191057,0.24965,0.384311,0.254088,0.206495,0.323755,0.319275,0.338141,0.4,0.1
noHITL,1,0,11,7,0.0232,,0.865242,0,0.264798,0.179587,0.4,0.384644,0.377863,0.4,0.4,0.4,0.4,0.324132,0.33721,0.245985,0.292217,0.4,0.300819,0.195509,0.4,0.39725,0.343549,0.4,0.153216
noHITL,1,0,11,8,0.0253283,,0.975871,0,0.264798,0.209842,0.326095,0.372481,0.4,0.4,0.4,0.4,0.4,0.363594,0.4,0.179907,0.335012,0.4,0.270145,0.175726,0.300283,0.372079,0.386483,0.4,0.144437
noHITL,1,0,11,9,0.0217381,,0.789254,0,0.264798,0.185912,0.339128,0.357574,0.4,0.363751,0.381686,0.4,0.348151,0.324528,0.4,0.170222,0.353188,0.4,0.326571,0.179706,0.396586,0.397672,0.342569,0.4,0.104748
noHITL,1,0,11,10,0.0214052,,0.77195,0,0.264798,0.238588,0.4,0.382926,0.377532,0.372086,0.361235,0.4,0.378454,0.390739,0.372417,0.177166,0.248299,0.35251,0.337475,0.179903,0.4,0.392581,0.365132,0.378501,0.1
noHITL,1,0,11,11,0.0208673,,0.743987,0,0.264798,0.267182,0.4,0.363027,0.399216,0.382425,0.4,0.397271,0.350297,0.327139,0.396505,0.115977,0.28014,0.373493,0.359135,0.200165,0.358156,0.378298,0.354455,0.37449,0.1
noHITL,1,0,11,12,0.0215827,,0.781174,0,0.264798,0.195931,0.399797,0.371491,0.360738,0.4,0.357574,0.375847,0.385831,0.316862,0.328181,0.17189,0.325977,0.4,0.300076,0.176492,0.381475,0.4,0.345868,0.4,0.1
noHITL,1,0,11,13,0.0210774,,0.754908,0,0.264798,0.235715,0.304766,0.352559,0.385648,0.332718,0.349986,0.4,0.4,0.372163,0.333053,0.131264,0.203622,0.388426,0.343648,0.20513,0.361396,0.39419,0.375735,0.374036,0.1
noHITL,1,0,11,14,0.0222816,,0.817505,0,0.264798,0.218207,0.349699,0.4,0.3994,0.392464,0.4,0.4,0.37462,0.38514,0.353594,0.239819,0.262612,0.340999,0.284613,0.221787,0.4,0.312499,0.347377,0.4,0.1
noHITL,1,0,11,15,0.0216762,,0.786033,0,0.264798,0.184094,0.4,0.4,0.387743,0.374747,0.399749,0.381269,0.379724,0.322607,0.359414,0.1,0.238745,0.4,0.387138,0.17215,0.35744,0.319655,0.394564,0.390774,0.114775
noHITL,1,0,11,16,0.0207749,,0.739184,0,0.264798,0.1,0.387947,0.329026,0.392985,0.326593,0.387624,0.392755,0.39485,0.332828,0.394943,0.165887,0.276652,0.4,0.310875,0.257113,0.398747,0.4,0.312704,0.37383,0.173437
noHITL,1,0,11,17,0.0209881,,0.750269,0,0.264798,0.140612,0.30745,0.374707,0.4,0.3974,0.355378,0.4,0.352865,0.306711,0.346053,0.144923,0.256315,0.4,0.344,0.178634,0.386086,0.392129,0.354944,0.353029,0.141311
noHITL,1,0,11,18,0.022828,,0.845909,0,0.264798,0.218021,0.338932,0.4,0.383914,0.360269,0.352762,0.4,0.347748,0.4,0.4,0.1,0.257496,0.4,0.357434,0.189711,0.4,0.4,0.353148,0.385424,0.122992
noHITL,1,0,11,19,0.0211362,,0.757968,0,0.264798,0.149421,0.4,0.348607,0.337245,0.4,0.391499,0.4,0.4,0.36115,0.361741,0.204746,0.211468,0.377549,0.380791,0.199826,0.4,0.385941,0.391236,0.4,0.145356
noHITL,1,0,11,20,0.0222661,,0.816699,0,0.264798,0.243137,0.34676,0.337,0.4,0.398109,0.4,0.4,0.390218,0.383768,0.328097,0.1,0.347697,0.378445,0.275851,0.175453,0.4,0.4,0.351765,0.4,0.1
noHITL,1,0,11,21,0.0257925,,1,0,0.264798,0.262895,0.371461,0.4,0.4,0.370941,0.4,0.4,0.4,0.368254,0.399566,0.167057,0.292654,0.4,0.288237,0.205424,0.317224,0.383563,0.397064,0.353683,0.1
noHITL,1,0,11,22,0.0210183,,0.751836,0,0.264798,0.192271,0.30329,0.4,0.398524,0.355322,0.4,0.385159,0.398719,0.323075,0.33841,0.15662,0.294943,0.378133,0.323523,0.13614,0.385128,0.350177,0.397553,0.4,0.120641
noHITL,1,0,11,23,0.0212695,,0.764895,0,0.264798,0.222901,0.340243,0.4,0.347488,0.393568,0.360742,0.399897,0.3962,0.335863,0.396831,0.101414,0.364172,0.343313,0.308385,0.19995,0.4,0.4,0.394538,0.4,0.1
noHITL,1,0,11,24,0.0239201,,0.902675,0,0.264798,0.262292,0.339494,0.4,0.4,0.351747,0.4,0.4,0.377305,0.335169,0.3277,0.151032,0.260683,0.4,0.336101,0.202585,0.398701,0.4,0.4,0.389986,0.127109
noHITL,1,0,11,25,0.0216955,,0.787039,0,0.264798,0.225304,0.4,0.35395,0.4,0.4,0.384558,0.378799,0.4,0.325073,0.4,0.1,0.265654,0.350327,0.373191,0.209777,0.349723,0.399437,0.343921,0.4,0.1
noHITL,1,0,11,26,0.0254786,,0.983685,0,0.264798,0.278412,0.39857,0.4,0.373283,0.385458,0.4,0.388843,0.4,0.365323,0.4,0.177845,0.285156,0.386854,0.33582,0.255111,0.329554,0.392832,0.382698,0.4,0.116021
noHITL,1,0,11,27,0.0217325,,0.78896,0,0.264798,0.270267,0.4,0.4,0.4,0.346938,0.384573,0.372981,0.391356,0.383624,0.293111,0.161246,0.28086,0.362329,0.34985,0.184545,0.367907,0.4,0.344552,0.382365,0.185169
noHITL,1,0,11,28,0.0220629,,0.806138,0,0.264798,0.22989,0.396998,0.396855,0.386187,0.394585,0.4,0.379893,0.385496,0.335549,0.4,0.137747,0.214894,0.396893,0.326297,0.205429,0.285062,0.380224,0.359873,0.359007,0.113497
noHITL,1,0,11,29,0.0243784,,0.926497,0,0.264798,0.216917,0.4,0.38253,0.380697,0.4,0.4,0.4,0.38696,0.318518,0.4,0.146418,0.279721,0.4,0.329822,0.23647,0.4,0.358341,0.4,0.392041,0.12201
noHITL,1,0,11,30,0.0207544,,0.73812,0,0.264798,0.214352,0.4,0.349462,0.4,0.386154,0.350118,0.4,0.4,0.303179,0.366186,0.144895,0.218823,0.4,0.291106,0.166068,0.39107,0.398746,0.359689,0.343677,0.123006
noHITL,1,0,11,31,0.0228767,,0.848435,0,0.264798,0.239526,0.377568,0.4,0.397405,0.391842,0.4,0.4,0.4,0.285964,0.4,0.136377,0.257163,0.365862,0.336337,0.156445,0.321479,0.4,0.381576,0.385992,0.1
noHITL,1,0,11,32,0.0207809,,0.739499,0,0.264798,0.266391,0.4,0.4,0.388636,0.4,0.340169,0.392017,0.4,0.338259,0.367115,0.183288,0.324971,0.4,0.339429,0.2061,0.321331,0.353799,0.343874,0.337825,0.144205
noHITL,1,0,11,33,0.0244644,,0.930967,0,0.264798,0.2239,0.4,0.4,0.389023,0.4,0.4,0.397667,0.389469,0.345871,0.345283,0.183257,0.249587,0.4,0.249164,0.11827,0.4,0.3971,0.4,0.4,0.113066
noHITL,1,0,11,34,0.0234464,,0.878051,0,0.264798,0.262533,0.4,0.4,0.383633,0.4,0.4,0.4,0.379609,0.366089,0.341223,0.142089,0.30425,0.34397,0.294131,0.209218,0.359532,0.378841,0.397976,0.398744,0.1
noHITL,1,0,11,35,0.0219824,,0.801952,0,0.264798,0.18245,0.297094,0.4,0.372438,0.374392,0.378743,0.382457,0.375191,0.339131,0.372884,0.116432,0.242507,0.4,0.296031,0.157161,0.4,0.346603,0.4,0.382163,0.126767
noHITL,1,0,11,36,0.0201817,,0.708349,0,0.264798,0.23838,0.297151,0.381902,0.383518,0.372668,0.375623,0.4,0.36315,0.361699,0.379757,0.161865,0.276672,0.33735,0.327146,0.153038,0.379193,0.4,0.4,0.390134,0.1
noHITL,1,0,11,37,0.0221901,,0.812748,0,0.264798,0.215646,0.392457,0.4,0.393303,0.374124,0.38092,0.37349,0.4,0.304882,0.356707,0.12478,0.25059,0.386713,0.290672,0.216189,0.4,0.4,0.350997,0.397403,0.108149
noHITL,1,0,11,38,0.0248403,,0.950506,0,0.264798,0.252297,0.351169,0.393729,0.394011,0.39676,0.396832,0.4,0.4,0.371122,0.367817,0.1,0.302553,0.4,0.313471,0.153859,0.337019,0.373327,0.4,0.4,0.1
noHITL,1,0,11,39,0.0222115,,0.813859,0,0.264798,0.305708,0.389105,0.379094,0.4,0.4,0.382224,0.352444,0.4,0.285459,0.377714,0.152952,0.237133,0.390342,0.339801,0.207677,0.306307,0.378147,0.4,0.39183,0.121893
noHITL,1,0,12,0,0.0257925,,1,0,0.272282,0.262895,0.371461,0.4,0.4,0.370941,0.4,0.4,0.4,0.368254,0.399566,0.167057,0.292654,0.4,0.288237,0.205424,0.317224,0.383563,0.397064,0.353683,0.1
noHITL,1,0,12,1,0.0254786,,0.982442,0,0.272282,0.278412,0.39857,0.4,0.373283,0.385458,0.4,0.388843,0.4,0.365323,0.4,0.177845,0.285156,0.386854,0.33582,0.255111,0.329554,0.392832,0.382698,0.4,0.116021
noHITL,1,0,12,2,0.00791724,,0,0,0.272282,0.377303,0.321444,0.361334,0.253743,0.224391,0.192812,0.396595,0.189912,0.17301,0.102688,0.325865,0.121732,0.16492,0.183659,0.266115,0.217792,0.265405,0.333836,0.11047,0.245038
noHITL,1,0,12,3,0.00883724,,0.0514679,0,0.272282,0.108766,0.278201,0.208067,0.337383,0.108496,0.397557,0.317545,0.325573,0.301189,0.115209,0.148957,0.291014,0.148464,0.165507,0.313387,0.386914,0.211879,0.225534,0.212941,0.351378
noHITL,1,0,12,4,0.0086023,,0.0383247,0,0.272282,0.31046,0.357099,0.290755,0.229551,0.244981,0.249056,0.352746,0.21788,0.332885,0.222075,0.135233,0.208377,0.227918,0.223452,0.245505,0.182145,0.186814,0.152821,0.127528,0.33147
noHITL,1,0,12,5,0.0105967,,0.149898,0,0.272282,0.364922,0.14193,0.160712,0.229579,0.294153,0.397616,0.337861,0.390548,0.129678,0.281781,0.283608,0.369858,0.153936,0.22347,0.276815,0.173839,0.254123,0.332704,0.192541,0.253698
noHITL,1,0,12,6,0.0210165,,0.732819,0,0.272282,0.231749,0.388637,0.365134,0.339963,0.354999,0.381365,0.4,0.368149,0.295227,0.388604,0.174343,0.2998,0.392559,0.297878,0.131984,0.324086,0.4,0.354847,0.350105,0.121651
noHITL,1,0,12,7,0.0229392,,0.840378,0,0.272282,0.284094,0.4,0.4,0.4,0.359813,0.4,0.367497,0.381358,0.366991,0.386243,0.189858,0.344236,0.385183,0.381466,0.260823,0.349513,0.392378,0.39243,0.373952,0.113966
noHITL,1,0,12,8,0.0186804,,0.602127,0,0.272282,0.297635,0.307315,0.396985,0.369563,0.353067,0.3763,0.378591,0.361685,0.357753,0.371085,0.153268,0.304622,0.364363,0.30481,0.223886,0.36279,0.376354,0.330865,0.391299,0.109484
noHITL,1,0,12,9,0.024178,,0.909682,0,0.272282,0.175015,0.394932,0.4,0.4,0.398045,0.4,0.4,0.363761,0.364798,0.314667,0.153607,0.249155,0.4,0.281372,0.156126,0.361799,0.361155,0.4,0.4,0.195916
noHITL,1,0,12,10,0.019877,,0.669069,0,0.272282,0.184694,0.331983,0.398755,0.364642,0.4,0.345136,0.331459,0.392683,0.351747,0.35438,0.165467,0.221178,0.4,0.318591,0.163493,0.336954,0.380766,0.365201,0.383788,0.114471
noHITL,1,0,12,11,0.0246021,,0.93341,0,0.272282,0.243575,0.352156,0.4,0.389289,0.368838,0.392397,0.4,0.4,0.380253,0.396528,0.201555,0.319518,0.4,0.23118,0.20456,0.365837,0.4,0.4,0.4,0.1
noHITL,1,0,12,12,0.0229132,,0.838924,0,0.272282,0.277339,0.4,0.4,0.346127,0.4,0.4,0.4,0.4,0.376864,0.361189,0.143075,0.275935,0.348162,0.30209,0.202831,0.364306,0.386877,0.391575,0.372473,0.106244
noHITL,1,0,12,13,0.021514,,0.760651,0,0.272282,0.292722,0.305524,0.365276,0.4,0.4,0.4,0.392288,0.334213,0.302711,0.371671,0.1,0.32384,0.4,0.28113,0.20545,0.270838,0.397856,0.4,0.356223,0.1
noHITL,1,0,12,14,0.0210097,,0.732439,0,0.272282,0.254087,0.355358,0.353309,0.36787,0.399209,0.4,0.39252,0.342099,0.4,0.4,0.180451,0.384105,0.4,0.24472,0.11121,0.369955,0.370452,0.364405,0.349734,0.164302
noHITL,1,0,12,15,0.0237417,,0.885275,0,0.272282,0.296086,0.4,0.395463,0.38424,0.385711,0.385257,0.384834,0.365254,0.382911,0.382794,0.158195,0.304316,0.4,0.273663,0.231592,0.4,0.4,0.393008,0.397204,0.103974
noHITL,1,0,12,16,0.023907,,0.894519,0,0.272282,0.21789,0.4,0.4,0.4,0.376507,0.4,0.398545,0.356028,0.386067,0.373925,0.132797,0.312623,0.378163,0.362368,0.226488,0.337027,0.382815,0.4,0.380604,0.1
noHITL,1,0,12,17,0.0207007,,0.715149,0,0.272282,0.209079,0.322866,0.398534,0.4,0.383157,0.377226,0.372376,0.4,0.350408,0.396456,0.199013,0.32913,0.342823,0.260086,0.192246,0.348802,0.4,0.350373,0.342481,0.149117
noHITL,1,0,12,18,0.0223347,,0.806564,0,0.272282,0.254091,0.316219,0.4,0.318289,0.4,0.372475,0.386973,0.4,0.37569,0.350292,0.14748,0.286472,0.4,0.382845,0.285686,0.305102,0.4,0.349659,0.381563,0.112583
noHITL,1,0,12,19,0.0227218,,0.828219,0,0.272282,0.269911,0.394819,0.391756,0.341025,0.4,0.365704,0.4,0.4,0.371097,0.4,0.158255,0.312035,0.382284,0.324055,0.226012,0.336173,0.396786,0.365926,0.337119,0.124311
noHITL,1,0,12,20,0.0231289,,0.850991,0,0.272282,0.279794,0.344811,0.4,0.383358,0.384405,0.381005,0.4,0.364547,0.379451,0.4,0.180748,0.349063,0.4,0.265449,0.233974,0.316147,0.38269,0.370304,0.4,0.1
noHITL,1,0,12,21,0.0223837,,0.809304,0,0.272282,0.267595,0.362435,0.395886,0.367031,0.4,0.307957,0.309939,0.368999,0.384815,0.34182,0.108461,0.277167,0.4,0.35186,0.188041,0.296052,0.4,0.387321,0.396292,0.11633
noHITL,1,0,12,22,0.0241739,,0.909455,0,0.272282,0.245765,0.377907,0.4,0.4,0.385348,0.4,0.4,0.388181,0.372046,0.382415,0.214543,0.256332,0.375918,0.282018,0.219488,0.34393,0.4,0.37736,0.358542,0.1
noHITL,1,0,12,23,0.0247695,,0.942773,0,0.272282,0.244733,0.295001,0.4,0.396993,0.370426,0.4,0.4,0.4,0.367118,0.333879,0.14544,0.32857,0.4,0.321987,0.260393,0.305386,0.4,0.397404,0.4,0.112379
noHITL,1,0,12,24,0.0240673,,0.903487,0,0.272282,0.333779,0.390662,0.396612,0.398068,0.382936,0.4,0.4,0.4,0.333819,0.393552,0.18341,0.302989,0.337724,0.251534,0.166725,0.283635,0.4,0.398688,0.4,0.101409
noHITL,1,0,12,25,0.0238813,,0.893085,0,0.272282,0.185916,0.4,0.4,0.344153,0.4,0.379626,0.397159,0.383578,0.330397,0.4,0.159586,0.25694,0.4,0.279568,0.13768,0.308906,0.4,0.38714,0.4,0.125229
noHITL,1,0,12,26,0.0228112,,0.83322,0,0.272282,0.253389,0.39919,0.334041,0.4,0.364145,0.384727,0.4,0.4,0.329174,0.310492,0.162822,0.29173,0.4,0.261111,0.102434,0.355757,0.4,0.385043,0.358011,0.17879
noHITL,1,0,12,27,0.0185722,,0.596077,0,0.272282,0.239745,0.300736,0.33861,0.384748,0.4,0.4,0.4,0.393583,0.33515,0.323304,0.135994,0.316564,0.310473,0.320214,0.165858,0.307708,0.343965,0.387192,0.364497,0.1
noHITL,1,0,12,28,0.022252,,0.801937,0,0.272282,0.311993,0.396917,0.359612,0.363218,0.4,0.371297,0.384407,0.391035,0.4,0.374187,0.129971,0.291695,0.375338,0.33706,0.130047,0.327523,0.359702,0.4,0.363004,0.133042
noHITL,1,0,12,29,0.0195776,,0.652321,0,0.272282,0.25294,0.363279,0.384268,0.4,0.389666,0.393054,0.4,0.365409,0.396357,0.4,0.179328,0.313076,0.34282,0.341084,0.174251,0.312528,0.353584,0.344917,0.35033,0.133851
noHITL,1,0,12,30,0.0212395,,0.74529,0,0.272282,0.25675,0.362381,0.343261,0.374202,0.4,0.4,0.327473,0.4,0.325274,0.4,0.16415,0.33109,0.385013,0.328197,0.167339,0.315083,0.384589,0.396989,0.4,0.141252
noHITL,1,0,12,31,0.0214437,,0.756718,0,0.272282,0.2125,0.329077,0.375873,0.4,0.377967,0.4,0.385553,0.369939,0.353671,0.4,0.217429,0.334445,0.384124,0.266656,0.229248,0.228052,0.381395,0.397019,0.356974,0.162231
noHITL,1,0,12,32,0.0244769,,0.926402,0,0.272282,0.223276,0.377314,0.338423,0.4,0.385673,0.373734,0.4,0.4,0.373395,0.329651,0.160741,0.328065,0.4,0.23496,0.14028,0.28412,0.4,0.4,0.4,0.151952
noHITL,1,0,12,33,0.0222538,,0.802033,0,0.272282,0.21047,0.334087,0.363243,0.386958,0.4,0.382775,0.4,0.37285,0.361679,0.357259,0.175981,0.32052,0.385751,0.25572,0.222447,0.306985,0.4,0.358562,0.389694,0.1
noHITL,1,0,12,34,0.0221569,,0.796612,0,0.272282,0.228414,0.334072,0.4,0.4,0.4,0.4,0.4,0.362351,0.378089,0.322971,0.152319,0.26082,0.4,0.241473,0.23141,0.36743,0.369705,0.379009,0.3272,0.170841
noHITL,1,0,12,35,0.0202047,,0.687405,0,0.272282,0.282595,0.4,0.314439,0.363189,0.387636,0.4,0.363371,0.4,0.343679,0.4,0.1,0.215727,0.4,0.337018,0.258693,0.339658,0.334308,0.364482,0.32967,0.120119
noHITL,1,0,12,36,0.024424,,0.923442,0,0.272282,0.22219,0.366404,0.4,0.398491,0.4,0.399336,0.4,0.399831,0.331989,0.393318,0.159613,0.279152,0.4,0.273086,0.152681,0.290773,0.375366,0.357104,0.345016,0.1
noHITL,1,0,12,37,0.0210663,,0.735605,0,0.272282,0.193861,0.4,0.389496,0.341852,0.330772,0.356575,0.36424,0.353949,0.352824,0.36757,0.124872,0.326421,0.398382,0.4,0.152671,0.306067,0.379741,0.4,0.346747,0.1
noHITL,1,0,12,38,0.0241833,,0.909976,0,0.272282,0.264254,0.4,0.39481,0.4,0.4,0.4,0.38459,0.391512,0.345588,0.4,0.160926,0.221749,0.385338,0.268944,0.157273,0.321704,0.388191,0.4,0.373778,0.1
noHITL,1,0,12,39,0.0220462,,0.790425,0,0.272282,0.226777,0.318806,0.4,0.4,0.269938,0.4,0.387418,0.4,0.387763,0.4,0.173058,0.258422,0.4,0.296176,0.236887,0.338547,0.393899,0.361234,0.365878,0.1
noHITL,1,0,13,0,0.0257925,,0.963571,0,0.277637,0.262895,0.371461,0.4,0.4,0.370941,0.4,0.4,0.4,0.368254,0.399566,0.167057,0.292654,0.4,0.288237,0.205424,0.317224,0.383563,0.397064,0.353683,0.1
noHITL,1,0,13,1,0.0254786,,0.94609,0,0.277637,0.278412,0.39857,0.4,0.373283,0.385458,0.4,0.388843,0.4,0.365323,0.4,0.177845,0.285156,0.386854,0.33582,0.255111,0.329554,0.392832,0.382698,0.4,0.116021
noHITL,1,0,13,2,0.010261,,0.0985444,0,0.277637,0.120813,0.187944,0.219984,0.377716,0.222524,0.101483,0.134333,0.256621,0.349283,0.23088,0.390495,0.121549,0.151979,0.149143,0.342664,0.306848,0.398597,0.339855,0.235899,0.111717
noHITL,1,0,13,3,0.0122431,,0.208936,0,0.277637,0.100477,0.297419,0.308042,0.349124,0.285795,0.231049,0.168021,0.399074,0.203473,0.255279,0.302891,0.378531,0.377869,0.249972,0.148627,0.289317,0.346592,0.337625,0.191168,0.214784
noHITL,1,0,13,4,0.00849162,,0,0,0.277637,0.381691,0.185552,0.34765,0.128086,0.187461,0.120172,0.219588,0.261641,0.133034,0.220747,0.335805,0.330539,0.204143,0.132793,0.121533,0.235613,0.298688,0.102111,0.316816,0.360747
noHITL,1,0,13,5,0.0110879,,0.144601,0,0.277637,0.181474,0.302131,0.395268,0.146273,0.343395,0.295887,0.194109,0.234992,0.239656,0.308416,0.373054,0.152973,0.359598,0.353378,0.324059,0.359793,0.319591,0.174849,0.200683,0.180873
noHITL,1,0,13,6,0.0237954,,0.852343,0,0.277637,0.166766,0.354164,0.4,0.381744,0.32216,0.344641,0.4,0.4,0.327196,0.4,0.22079,0.336099,0.4,0.336874,0.19054,0.392355,0.4,0.4,0.4,0.115493
noHITL,1,0,13,7,0.0206653,,0.678016,0,0.277637,0.274486,0.388326,0.3728,0.371332,0.364716,0.4,0.38017,0.355388,0.332013,0.383405,0.154568,0.328837,0.36619,0.310948,0.217927,0.313599,0.399527,0.350031,0.385248,0.17135
noHITL,1,0,13,8,0.0173736,,0.49468,0,0.277637,0.248551,0.26553,0.4,0.4,0.33794,0.4,0.4,0.391049,0.355596,0.342374,0.114393,0.357791,0.345513,0.297906,0.315692,0.325026,0.321924,0.377753,0.315044,0.120905
noHITL,1,0,13,9,0.0211628,,0.705724,0,0.277637,0.303718,0.32625,0.384055,0.4,0.392357,0.388394,0.363786,0.4,0.365964,0.379951,0.153452,0.283666,0.365191,0.280465,0.228295,0.321918,0.339013,0.370439,0.393064,0.1
noHITL,1,0,13,10,0.0225972,,0.78561,0,0.277637,0.264443,0.369279,0.4,0.348696,0.364656,0.345904,0.379123,0.4,0.4,0.380159,0.196544,0.336644,0.362125,0.257918,0.196924,0.37663,0.4,0.4,0.39365,0.1
noHITL,1,0,13,11,0.0222044,,0.763735,0,0.277637,0.22151,0.338759,0.370905,0.398451,0.378779,0.362087,0.4,0.345361,0.355096,0.39389,0.150427,0.332203,0.39563,0.378487,0.232767,0.294404,0.336459,0.4,0.4,0.179124
noHITL,1,0,13,12,0.0240494,,0.866489,0,0.277637,0.208897,0.381452,0.4,0.39068,0.339712,0.373291,0.399424,0.4,0.396105,0.4,0.112509,0.287805,0.387652,0.367731,0.250993,0.30451,0.372609,0.374724,0.4,0.16081
noHITL,1,0,13,13,0.0245264,,0.893056,0,0.277637,0.194315,0.386914,0.375742,0.343517,0.363735,0.4,0.389193,0.377116,0.382054,0.399029,0.178357,0.284511,0.391296,0.304502,0.229345,0.281988,0.4,0.390035,0.4,0.108972
